ID_Cliente;Idade;Sexo;Nacionalidade;Estado_Origem;Viaja_Com;Renda_Presumida;Fidelidade
44075;23;M;PE;PE;Familia;27.57;Bronze
44076;72;F;BR;AC;Sozinho;12.37;Bronze
44077;26;M;BR;SC;Casal;30.35;Bronze
44078;69;M;BR;AC;Amigos;12.95;Prata
44079;61;F;CL;PB;Amigos;17.44;Bronze
44080;72;F;BR;MT;Casal;7.03;Ouro
44081;66;F;US;RR;Amigos;43.17;Bronze
44082;31;F;BR;RO;Casal;7.15;Bronze
44083;26;F;BR;MS;Familia;28.54;Bronze
44084;18;M;BR;PE;Casal;39.76;Prata
44085;78;M;US;AM;Familia;25.8;Bronze
44086;52;F;BR;CE;Familia;46.54;Bronze
44087;62;F;PT;MS;Amigos;6.31;Bronze
44088;28;M;PT;MA;Familia;7.45;Bronze
44089;38;M;AR;MS;Familia;25.35;Bronze
44090;25;F;BR;MT;Familia;12.49;Bronze
44091;79;F;BR;PB;Casal;9.36;Ouro
44092;79;M;BR;AP;Familia;22.16;Prata
44093;34;F;BR;RN;Casal;27.18;Bronze
44094;40;F;US;PI;Casal;15.57;Prata
44095;44;F;BR;MT;Familia;37.2;Prata
44096;32;F;BR;PB;Sozinho;72.97;Prata
44097;45;M;BR;AP;Casal;27.55;Bronze
44098;54;F;BR;RR;Sozinho;20.3;Bronze
44099;48;F;BR;RR;Casal;19.77;Bronze
44100;67;F;BR;SE;Casal;19.57;Bronze
44101;41;F;BR;TO;Familia;15.91;Bronze
44102;61;F;BR;AP;Casal;21.97;Bronze
44103;44;M;BR;BA;Casal;17.16;Bronze
44104;65;M;BR;PB;Casal;16.06;Prata
44105;30;F;PE;AL;Casal;29.01;Ouro
44106;61;F;BR;DF;Amigos;48.11;Prata
44107;64;M;BR;MA;Sozinho;26.54;Bronze
44108;23;M;BR;SE;Casal;8.38;Prata
44109;38;F;BR;PR;Casal;33.27;Bronze
44110;34;M;CL;MT;Sozinho;22.8;Prata
44111;35;F;BR;MG;Casal;12.89;Bronze
44112;74;M;BR;MG;Sozinho;85.79;Prata
44113;48;F;AR;TO;Casal;15.75;Bronze
44114;54;F;CL;CE;Casal;34.1;Bronze
44115;32;M;BR;MG;Casal;17.02;Bronze
44116;18;M;BR;CE;Familia;10.8;Prata
44117;79;M;BR;AM;Sozinho;11.3;Bronze
44118;38;M;BR;RJ;Casal;34.35;Prata
44119;25;M;BR;SC;Casal;47.08;Prata
44120;20;F;CO;AC;Casal;16.27;Prata
44121;75;F;CO;PB;Familia;17.87;Prata
44122;32;F;BR;AM;Sozinho;13.89;Prata
44123;42;F;BR;PE;Casal;9.94;Bronze
44124;38;F;AR;RS;Casal;9.72;Bronze
44125;49;F;PE;MG;Familia;27.15;Bronze
44126;65;M;BR;RN;Sozinho;11.21;Prata
44127;21;M;BR;AC;Casal;12.66;Prata
44128;60;M;CL;RN;Familia;84.79;Prata
44129;59;F;BR;RN;Casal;28.89;Ouro
44130;48;F;PT;PI;Sozinho;13.34;Bronze
44131;56;M;BR;CE;Casal;28.26;Bronze
44132;74;M;BR;PB;Sozinho;15.09;Bronze
44133;59;M;BR;DF;Sozinho;10.78;Prata
44134;68;M;AR;SC;Familia;19.82;Prata
44135;57;F;BR;SC;Casal;16.0;Prata
44136;67;M;BR;AM;Casal;14.42;Bronze
44137;19;F;BR;TO;Amigos;30.24;Bronze
44138;61;M;BR;RO;Familia;27.83;Bronze
44139;76;M;US;CE;Sozinho;4.94;Bronze
44140;42;F;CL;PR;Sozinho;20.19;Prata
44141;72;F;BR;SC;Casal;29.69;Bronze
44142;75;M;AR;AM;Amigos;8.31;Bronze
44143;75;M;BR;MT;Amigos;25.54;Prata
44144;37;M;BR;MA;Familia;21.0;Bronze
44145;23;M;BR;RN;Sozinho;22.74;Prata
44146;49;M;BR;SE;Sozinho;57.0;Bronze
44147;57;F;BR;DF;Casal;8.49;Prata
44148;55;F;BR;PB;Amigos;13.33;Bronze
44149;19;F;BR;MT;Casal;12.52;Bronze
44150;27;M;BR;PE;Sozinho;24.81;Prata
44151;56;M;BR;RO;Familia;18.18;Prata
44152;47;F;PT;ES;Casal;22.97;Bronze
44153;36;F;BR;MS;Sozinho;28.82;Prata
44154;30;M;BR;RR;Familia;8.17;Bronze
44155;44;M;BR;RR;Casal;30.21;Prata
44156;40;M;BR;GO;Sozinho;31.97;Bronze
44157;79;M;BR;AM;Casal;42.52;Bronze
44158;76;M;AR;TO;Sozinho;34.81;Prata
44159;56;F;BR;PB;Amigos;19.41;Bronze
44160;68;M;BR;AP;Casal;59.63;Bronze
44161;69;M;AR;SE;Casal;22.73;Prata
44162;23;M;BR;MG;Sozinho;24.08;Bronze
44163;41;M;BR;BA;Casal;55.01;Ouro
44164;51;F;BR;MA;Casal;17.35;Bronze
44165;79;F;BR;AL;Familia;56.95;Prata
44166;20;F;PE;RN;Familia;27.86;Bronze
44167;57;F;BR;RO;Casal;32.81;Prata
44168;25;F;CL;SP;Sozinho;39.56;Ouro
44169;32;M;AR;RN;Sozinho;9.58;Bronze
44170;18;F;BR;RR;Familia;30.28;Prata
44171;41;F;BR;PI;Amigos;56.63;Ouro
44172;40;M;BR;BA;Sozinho;21.72;Prata
44173;25;F;BR;RN;Familia;17.05;Ouro
44174;33;M;BR;ES;Amigos;27.55;Bronze
44175;65;F;BR;AM;Casal;15.48;Bronze
44176;25;M;CL;AC;Casal;9.93;Bronze
44177;61;M;BR;DF;Familia;30.61;Bronze
44178;40;M;BR;TO;Familia;18.09;Bronze
44179;31;M;BR;CE;Sozinho;28.9;Ouro
44180;49;F;AR;SC;Casal;12.19;Prata
44181;65;M;BR;MA;Casal;29.24;Bronze
44182;35;M;BR;RS;Casal;36.42;Bronze
44183;18;M;BR;ES;Casal;24.96;Prata
44184;49;F;BR;RR;Familia;23.52;Ouro
44185;65;F;BR;MA;Sozinho;23.19;Bronze
44186;40;F;BR;BA;Casal;31.65;Bronze
44187;26;M;BR;TO;Casal;41.68;Bronze
44188;51;M;US;SP;Familia;13.27;Bronze
44189;63;F;BR;RO;Casal;20.21;Bronze
44190;76;F;BR;SE;Casal;15.72;Prata
44191;78;F;BR;AM;Casal;21.07;Prata
44192;36;F;BR;MG;Casal;6.24;Ouro
44193;52;F;BR;ES;Casal;20.46;Bronze
44194;67;F;BR;CE;Sozinho;34.16;Bronze
44195;47;M;BR;TO;Casal;28.31;Bronze
44196;50;F;BR;MS;Sozinho;15.59;Ouro
44197;64;F;BR;AC;Casal;22.92;Bronze
44198;23;F;BR;ES;Familia;13.29;Prata
44199;63;M;CL;MT;Casal;18.6;Bronze
44200;25;M;BR;SC;Casal;31.54;Bronze
44201;55;F;CO;AP;Sozinho;36.24;Bronze
44202;41;F;BR;PA;Casal;12.75;Prata
44203;64;M;BR;AL;Sozinho;14.26;Bronze
44204;49;F;BR;PE;Familia;26.14;Prata
44205;66;M;PE;PR;Sozinho;23.03;Prata
44206;20;M;BR;PI;Familia;59.57;Prata
44207;75;M;BR;RN;Familia;20.63;Bronze
44208;54;F;BR;RS;Amigos;39.39;Bronze
44209;37;M;BR;PE;Familia;21.53;Bronze
44210;20;M;PE;MG;Familia;23.96;Ouro
44211;52;M;BR;CE;Amigos;11.72;Prata
44212;47;M;BR;SE;Amigos;20.81;Bronze
44213;43;F;BR;AP;Casal;32.68;Bronze
44214;34;F;BR;AM;Sozinho;18.5;Bronze
44215;59;M;BR;RJ;Familia;12.12;Bronze
44216;40;M;CO;PA;Casal;20.94;Bronze
44217;37;M;CO;SC;Casal;24.19;Bronze
44218;68;M;BR;PI;Familia;4.02;Bronze
44219;42;M;BR;MA;Familia;29.15;Prata
44220;28;F;BR;CE;Casal;22.52;Bronze
44221;29;M;BR;MS;Sozinho;10.26;Bronze
44222;45;F;BR;TO;Familia;5.12;Bronze
44223;77;M;US;RN;Amigos;20.12;Bronze
44224;47;F;CL;GO;Sozinho;11.71;Ouro
44225;78;M;BR;SE;Casal;23.68;Bronze
44226;73;M;BR;RJ;Familia;51.54;Ouro
44227;53;M;CL;MG;Familia;15.77;Bronze
44228;45;F;BR;MT;Casal;11.15;Bronze
44229;50;F;BR;RN;Casal;17.51;Bronze
44230;40;F;BR;GO;Casal;22.66;Prata
44231;18;F;BR;DF;Sozinho;13.17;Bronze
44232;40;M;BR;SC;Amigos;8.8;Bronze
44233;18;F;BR;RJ;Familia;16.73;Bronze
44234;45;F;BR;MT;Casal;13.77;Bronze
44235;42;M;BR;ES;Casal;13.88;Bronze
44236;39;F;BR;PI;Casal;22.17;Bronze
44237;67;F;BR;DF;Familia;23.7;Bronze
44238;68;F;BR;AL;Casal;54.83;Bronze
44239;18;M;PE;MG;Familia;62.06;Bronze
44240;36;F;BR;ES;Casal;19.77;Bronze
44241;39;F;BR;AP;Casal;9.56;Bronze
44242;62;F;BR;AM;Sozinho;33.27;Prata
44243;36;M;BR;ES;Sozinho;65.58;Prata
44244;61;F;BR;MG;Casal;21.16;Bronze
44245;43;M;BR;PA;Familia;19.69;Bronze
44246;29;M;BR;RR;Casal;17.84;Bronze
44247;55;M;CO;RO;Familia;12.94;Prata
44248;39;M;PT;ES;Sozinho;19.74;Bronze
44249;60;M;BR;DF;Casal;30.24;Bronze
44250;24;F;BR;MG;Familia;20.01;Prata
44251;61;M;BR;PE;Casal;9.59;Ouro
44252;73;M;BR;TO;Casal;32.71;Bronze
44253;71;F;PE;CE;Sozinho;23.58;Bronze
44254;30;M;BR;MT;Casal;41.43;Bronze
44255;46;F;BR;MA;Sozinho;18.59;Bronze
44256;48;F;BR;RO;Casal;32.03;Bronze
44257;77;M;CO;ES;Sozinho;14.77;Bronze
44258;33;M;AR;BA;Familia;4.61;Bronze
44259;54;F;PT;MS;Casal;7.17;Ouro
44260;69;M;PT;AC;Familia;51.62;Ouro
44261;73;M;CL;SP;Familia;28.35;Prata
44262;53;F;BR;RS;Sozinho;36.54;Prata
44263;61;M;BR;RN;Familia;23.26;Prata
44264;70;F;BR;AP;Casal;4.19;Bronze
44265;58;M;BR;GO;Sozinho;15.35;Prata
44266;41;M;CO;RN;Casal;24.15;Bronze
44267;54;F;CL;AL;Sozinho;10.34;Ouro
44268;42;F;BR;AL;Casal;21.86;Prata
44269;61;M;BR;AC;Sozinho;13.53;Bronze
44270;79;M;BR;RO;Sozinho;31.48;Prata
44271;61;F;BR;PE;Familia;18.04;Prata
44272;37;F;BR;PE;Familia;24.46;Bronze
44273;35;F;BR;MG;Casal;28.19;Prata
44274;41;M;PE;PA;Sozinho;17.23;Bronze
44275;25;M;PE;MS;Casal;36.79;Bronze
44276;71;M;BR;MG;Familia;15.08;Prata
44277;37;M;BR;RJ;Casal;7.74;Bronze
44278;76;F;PT;DF;Familia;28.85;Bronze
44279;38;F;BR;RJ;Casal;19.26;Bronze
44280;64;F;BR;RS;Amigos;11.33;Ouro
44281;53;F;BR;MG;Familia;39.91;Prata
44282;68;F;BR;ES;Amigos;27.75;Bronze
44283;63;M;BR;MS;Casal;68.58;Prata
44284;41;F;AR;TO;Amigos;15.18;Bronze
44285;63;M;PT;PA;Casal;8.91;Ouro
44286;33;M;BR;DF;Casal;23.89;Bronze
44287;45;M;PT;MG;Sozinho;23.74;Prata
44288;23;M;BR;MA;Familia;103.08;Bronze
44289;47;F;US;SE;Familia;6.71;Bronze
44290;29;M;BR;GO;Amigos;21.83;Bronze
44291;27;M;BR;AP;Amigos;76.85;Bronze
44292;49;M;AR;RS;Casal;19.57;Bronze
44293;26;F;BR;MS;Casal;20.34;Bronze
44294;42;F;BR;DF;Sozinho;19.2;Ouro
44295;47;F;PE;SP;Casal;24.62;Bronze
44296;23;M;AR;GO;Familia;19.46;Bronze
44297;67;F;BR;RR;Sozinho;13.99;Bronze
44298;69;F;BR;RJ;Casal;11.57;Bronze
44299;57;F;BR;PB;Casal;11.7;Bronze
44300;63;M;BR;SE;Casal;115.39;Bronze
44301;53;M;BR;SC;Casal;21.56;Prata
44302;20;M;BR;GO;Familia;7.15;Bronze
44303;53;F;US;PB;Familia;30.44;Bronze
44304;56;M;BR;RS;Casal;21.85;Bronze
44305;24;F;BR;MG;Familia;38.0;Bronze
44306;66;F;BR;AP;Casal;25.73;Bronze
44307;74;F;PE;RR;Familia;16.21;Bronze
44308;22;F;BR;AL;Familia;52.93;Prata
44309;69;F;PT;MS;Casal;11.19;Bronze
44310;36;F;BR;PI;Familia;11.9;Ouro
44311;63;F;AR;MA;Sozinho;10.15;Bronze
44312;33;M;BR;CE;Casal;46.4;Prata
44313;78;F;BR;BA;Sozinho;13.73;Bronze
44314;51;F;BR;RN;Casal;17.15;Bronze
44315;29;M;BR;SC;Casal;56.92;Prata
44316;53;M;BR;TO;Casal;23.12;Prata
44317;69;F;BR;PB;Familia;50.37;Bronze
44318;33;F;BR;RR;Amigos;27.52;Bronze
44319;49;M;BR;MG;Familia;39.92;Prata
44320;62;F;BR;PE;Familia;84.81;Prata
44321;69;M;BR;TO;Amigos;51.19;Prata
44322;45;M;BR;MG;Casal;11.14;Prata
44323;77;M;BR;MS;Familia;64.19;Bronze
44324;33;F;BR;DF;Casal;32.49;Prata
44325;79;M;BR;AP;Familia;13.23;Bronze
44326;37;M;BR;AP;Sozinho;49.89;Prata
44327;21;F;BR;GO;Casal;15.25;Bronze
44328;61;F;BR;MT;Casal;18.32;Bronze
44329;75;M;BR;MA;Sozinho;8.18;Bronze
44330;35;F;BR;SC;Sozinho;20.49;Bronze
44331;64;M;PT;PB;Casal;14.7;Bronze
44332;35;F;PE;AC;Sozinho;32.38;Bronze
44333;44;M;BR;MS;Amigos;43.03;Prata
44334;48;M;PE;MG;Amigos;44.48;Ouro
44335;60;M;CL;PE;Casal;10.92;Prata
44336;35;F;US;BA;Sozinho;22.98;Prata
44337;74;F;BR;AC;Casal;37.32;Ouro
44338;40;M;CL;AC;Amigos;42.08;Bronze
44339;19;F;BR;MS;Casal;46.33;Bronze
44340;38;M;BR;PB;Casal;21.94;Bronze
44341;47;M;BR;BA;Familia;9.97;Bronze
44342;79;M;BR;RS;Amigos;14.41;Prata
44343;41;F;BR;PE;Sozinho;64.64;Bronze
44344;42;M;BR;AM;Familia;29.94;Prata
44345;57;M;BR;SP;Amigos;10.99;Bronze
44346;54;M;BR;AM;Casal;38.82;Bronze
44347;56;F;PE;DF;Sozinho;21.71;Bronze
44348;40;M;BR;DF;Familia;11.37;Bronze
44349;26;M;PE;PA;Casal;37.55;Bronze
44350;49;M;BR;DF;Casal;10.87;Bronze
44351;71;F;AR;MA;Familia;11.51;Prata
44352;47;M;CL;MS;Familia;23.34;Bronze
44353;22;F;BR;ES;Sozinho;14.71;Prata
44354;28;F;BR;RS;Familia;60.28;Prata
44355;46;M;CO;AP;Familia;29.35;Bronze
44356;36;M;US;PR;Sozinho;19.24;Bronze
44357;39;M;BR;RR;Casal;19.84;Bronze
44358;22;M;BR;MG;Sozinho;23.52;Bronze
44359;35;M;BR;TO;Amigos;15.03;Prata
44360;20;F;BR;PA;Casal;9.65;Bronze
44361;44;M;BR;PB;Familia;32.87;Bronze
44362;21;F;PT;AC;Casal;35.37;Prata
44363;74;F;PE;RS;Sozinho;22.21;Prata
44364;50;F;BR;RJ;Sozinho;14.76;Bronze
44365;49;M;AR;ES;Casal;12.94;Ouro
44366;59;M;BR;RJ;Casal;23.54;Bronze
44367;62;M;BR;SE;Familia;31.11;Bronze
44368;29;F;BR;SE;Familia;56.84;Bronze
44369;39;M;PE;MS;Sozinho;19.14;Bronze
44370;18;F;BR;RJ;Familia;17.42;Prata
44371;63;M;BR;RO;Casal;23.71;Prata
44372;37;M;BR;PB;Familia;30.04;Bronze
44373;18;F;BR;RR;Familia;18.05;Bronze
44374;57;M;BR;SC;Familia;31.82;Prata
44375;30;M;BR;AP;Sozinho;10.13;Bronze
44376;52;F;BR;PE;Casal;28.64;Bronze
44377;43;M;BR;AL;Familia;28.53;Bronze
44378;51;F;BR;SE;Amigos;22.0;Bronze
44379;40;F;BR;MA;Familia;30.22;Prata
44380;78;F;BR;SC;Familia;43.11;Prata
44381;40;M;BR;MG;Amigos;44.87;Prata
44382;78;M;US;RS;Amigos;27.1;Prata
44383;37;F;BR;ES;Amigos;15.76;Prata
44384;65;F;BR;RN;Casal;21.14;Prata
44385;38;F;BR;PE;Amigos;23.48;Bronze
44386;41;F;BR;SP;Familia;23.24;Bronze
44387;40;M;PT;BA;Amigos;16.57;Bronze
44388;22;M;BR;MT;Sozinho;13.02;Bronze
44389;28;F;BR;ES;Casal;35.53;Prata
44390;31;M;BR;RS;Casal;17.54;Bronze
44391;21;M;BR;DF;Casal;13.63;Bronze
44392;36;F;CL;MA;Casal;17.27;Bronze
44393;52;M;BR;TO;Sozinho;22.14;Bronze
44394;39;F;BR;PE;Casal;11.7;Prata
44395;22;M;PE;RO;Familia;19.59;Bronze
44396;34;F;BR;CE;Sozinho;31.79;Prata
44397;27;M;AR;RO;Casal;24.81;Bronze
44398;24;M;BR;RO;Amigos;28.71;Bronze
44399;70;F;CO;MT;Casal;16.32;Bronze
44400;61;M;BR;RS;Casal;5.75;Bronze
44401;24;F;BR;RR;Casal;26.5;Prata
44402;65;F;BR;AL;Familia;13.44;Bronze
44403;38;F;BR;RJ;Casal;46.17;Bronze
44404;38;F;BR;MS;Sozinho;30.21;Bronze
44405;55;M;BR;PI;Familia;23.21;Prata
44406;23;F;BR;RJ;Casal;34.43;Prata
44407;69;M;BR;AC;Sozinho;13.39;Bronze
44408;61;M;CL;RN;Amigos;25.47;Bronze
44409;40;M;BR;ES;Casal;50.17;Ouro
44410;69;M;US;MG;Casal;43.9;Bronze
44411;65;F;BR;BA;Casal;40.14;Prata
44412;59;F;BR;AM;Familia;22.08;Bronze
44413;37;F;BR;AM;Casal;6.31;Prata
44414;39;F;BR;SC;Familia;30.21;Bronze
44415;24;F;BR;ES;Casal;41.37;Bronze
44416;47;F;BR;MS;Casal;7.8;Prata
44417;38;M;US;DF;Amigos;46.01;Bronze
44418;78;M;BR;PR;Familia;49.09;Bronze
44419;54;M;BR;GO;Casal;13.12;Bronze
44420;73;M;BR;AM;Sozinho;29.74;Bronze
44421;31;F;US;RO;Amigos;12.25;Bronze
44422;74;M;BR;PI;Casal;29.39;Bronze
44423;20;M;BR;SC;Casal;62.01;Bronze
44424;41;M;BR;TO;Casal;27.55;Bronze
44425;76;M;BR;PB;Amigos;18.11;Ouro
44426;25;M;BR;RR;Casal;50.24;Prata
44427;18;M;BR;AP;Familia;38.22;Bronze
44428;20;F;BR;MG;Sozinho;22.46;Bronze
44429;34;M;BR;RJ;Casal;6.66;Prata
44430;27;F;CO;PA;Amigos;14.36;Bronze
44431;68;F;BR;DF;Familia;9.9;Bronze
44432;36;F;CO;RO;Familia;14.63;Prata
44433;61;M;BR;SP;Casal;13.62;Bronze
44434;36;M;BR;RO;Sozinho;10.9;Bronze
44435;37;M;BR;RS;Familia;19.23;Prata
44436;32;F;BR;PR;Familia;24.53;Prata
44437;62;M;BR;TO;Sozinho;22.13;Bronze
44438;73;M;BR;SP;Sozinho;37.5;Bronze
44439;29;F;BR;PR;Familia;11.04;Prata
44440;41;M;BR;DF;Familia;35.16;Bronze
44441;50;M;BR;BA;Casal;30.19;Bronze
44442;51;F;AR;CE;Casal;13.93;Bronze
44443;22;M;BR;SC;Amigos;38.16;Bronze
44444;26;F;BR;GO;Sozinho;15.58;Bronze
44445;34;F;PT;RR;Sozinho;25.18;Bronze
44446;75;M;BR;PI;Casal;49.14;Bronze
44447;51;M;PE;RO;Casal;26.28;Bronze
44448;32;M;BR;RO;Casal;18.46;Bronze
44449;21;M;BR;RR;Familia;11.56;Prata
44450;67;M;BR;SE;Casal;17.98;Bronze
44451;54;F;BR;MG;Amigos;42.77;Prata
44452;50;F;PE;GO;Amigos;145.06;Bronze
44453;25;M;CL;AP;Casal;39.9;Bronze
44454;24;F;BR;TO;Casal;11.17;Bronze
44455;49;M;US;BA;Familia;13.06;Bronze
44456;23;F;BR;ES;Sozinho;34.1;Prata
44457;59;M;BR;SC;Casal;27.08;Ouro
44458;28;M;BR;SP;Sozinho;22.3;Bronze
44459;69;F;BR;DF;Familia;8.82;Bronze
44460;25;M;PE;MT;Familia;22.25;Prata
44461;68;M;CO;PR;Casal;28.09;Prata
44462;56;M;BR;AL;Sozinho;23.88;Bronze
44463;35;M;BR;AM;Sozinho;14.75;Bronze
44464;69;M;BR;MS;Casal;21.4;Bronze
44465;30;M;BR;MT;Amigos;37.59;Ouro
44466;78;F;BR;DF;Familia;14.73;Prata
44467;74;M;BR;MT;Familia;43.54;Prata
44468;76;F;CL;PB;Sozinho;30.73;Bronze
44469;44;F;BR;SP;Casal;15.03;Bronze
44470;54;F;BR;DF;Amigos;19.61;Prata
44471;32;M;CL;SC;Sozinho;28.98;Bronze
44472;37;F;BR;MA;Familia;13.48;Prata
44473;73;M;BR;MG;Familia;39.59;Ouro
44474;28;M;BR;SC;Casal;14.34;Bronze
44475;40;M;BR;AP;Casal;49.91;Prata
44476;21;F;BR;ES;Familia;78.62;Bronze
44477;56;F;BR;PR;Sozinho;19.62;Bronze
44478;69;F;PE;MS;Familia;59.12;Bronze
44479;32;M;BR;BA;Sozinho;17.45;Bronze
44480;72;M;BR;PR;Sozinho;19.58;Prata
44481;77;F;AR;DF;Casal;45.59;Bronze
44482;30;M;BR;ES;Amigos;28.76;Bronze
44483;70;M;BR;RS;Familia;30.78;Prata
44484;55;F;BR;MS;Familia;37.77;Bronze
44485;75;F;BR;PR;Casal;29.02;Bronze
44486;66;F;BR;AL;Casal;36.63;Prata
44487;31;F;BR;MG;Sozinho;24.76;Prata
44488;52;F;CL;MA;Amigos;14.68;Bronze
44489;51;F;BR;TO;Sozinho;20.44;Bronze
44490;73;F;BR;GO;Casal;34.63;Prata
44491;49;M;BR;AC;Amigos;19.62;Bronze
44492;22;F;CL;MA;Familia;39.55;Bronze
44493;45;M;BR;RO;Sozinho;40.82;Prata
44494;39;M;US;ES;Familia;5.85;Bronze
44495;56;F;BR;PA;Casal;97.64;Prata
44496;70;M;BR;SC;Familia;56.53;Bronze
44497;20;F;BR;PE;Familia;22.11;Bronze
44498;47;M;BR;TO;Familia;27.87;Bronze
44499;23;F;BR;AP;Sozinho;70.97;Bronze
44500;64;F;BR;SP;Casal;27.49;Bronze
44501;24;M;BR;SE;Amigos;28.15;Bronze
44502;21;F;PT;BA;Familia;32.69;Prata
44503;58;M;BR;MT;Casal;7.3;Prata
44504;31;M;PT;PI;Sozinho;29.83;Bronze
44505;40;M;BR;MT;Amigos;33.59;Bronze
44506;79;M;BR;MT;Sozinho;28.84;Bronze
44507;49;F;PT;CE;Casal;15.51;Bronze
44508;47;M;PT;MS;Sozinho;47.0;Bronze
44509;48;F;BR;SC;Casal;22.28;Bronze
44510;72;F;BR;MA;Sozinho;9.68;Bronze
44511;25;M;BR;RJ;Amigos;28.06;Bronze
44512;54;F;BR;SC;Amigos;140.69;Bronze
44513;32;F;BR;CE;Familia;32.45;Prata
44514;41;M;PT;RN;Familia;29.46;Prata
44515;45;F;US;PB;Amigos;17.42;Bronze
44516;64;F;PE;RS;Casal;8.78;Bronze
44517;45;M;BR;TO;Familia;29.92;Bronze
44518;42;M;BR;DF;Familia;25.92;Prata
44519;76;F;BR;PR;Casal;36.21;Ouro
44520;76;M;BR;PB;Casal;9.95;Prata
44521;22;M;BR;PI;Amigos;14.54;Bronze
44522;65;F;US;MT;Casal;18.28;Bronze
44523;62;F;PT;PR;Casal;37.74;Ouro
44524;58;M;BR;MG;Sozinho;5.6;Bronze
44525;74;F;BR;ES;Sozinho;9.58;Prata
44526;51;M;PT;RN;Amigos;33.02;Bronze
44527;39;M;BR;RJ;Familia;37.92;Prata
44528;78;F;BR;MA;Familia;9.6;Bronze
44529;25;M;BR;AC;Casal;45.36;Bronze
44530;27;M;BR;PI;Amigos;49.76;Bronze
44531;72;F;BR;SE;Amigos;2.89;Prata
44532;45;F;BR;RN;Casal;24.95;Prata
44533;71;M;PT;RN;Familia;34.97;Prata
44534;73;F;BR;AM;Familia;15.73;Prata
44535;24;F;BR;AL;Sozinho;7.43;Prata
44536;76;F;BR;TO;Familia;6.95;Bronze
44537;51;M;PE;MT;Familia;15.29;Prata
44538;31;F;BR;PA;Familia;22.41;Bronze
44539;62;F;BR;DF;Casal;23.29;Prata
44540;72;F;BR;AM;Amigos;25.94;Prata
44541;31;F;BR;PI;Casal;9.52;Bronze
44542;52;F;BR;GO;Familia;13.72;Bronze
44543;30;F;BR;AL;Sozinho;14.41;Ouro
44544;44;F;BR;CE;Familia;18.56;Bronze
44545;79;F;BR;RS;Sozinho;7.86;Bronze
44546;49;M;BR;PI;Casal;37.37;Bronze
44547;22;F;PE;PR;Casal;25.31;Bronze
44548;25;M;BR;SP;Familia;19.56;Prata
44549;33;M;BR;PB;Casal;10.83;Prata
44550;23;M;BR;MS;Casal;37.36;Bronze
44551;64;F;CL;AP;Casal;33.5;Bronze
44552;38;M;BR;DF;Familia;6.79;Bronze
44553;78;F;BR;CE;Sozinho;8.26;Prata
44554;26;M;BR;AM;Amigos;16.18;Bronze
44555;72;F;BR;AL;Casal;25.11;Prata
44556;24;F;BR;BA;Sozinho;22.55;Ouro
44557;52;M;BR;AC;Familia;18.6;Bronze
44558;54;F;BR;PA;Sozinho;12.8;Bronze
44559;31;M;BR;AM;Sozinho;82.47;Prata
44560;77;M;BR;PR;Sozinho;33.49;Bronze
44561;26;F;AR;RN;Sozinho;25.45;Bronze
44562;33;M;BR;SE;Sozinho;43.49;Bronze
44563;46;M;BR;GO;Familia;40.87;Prata
44564;41;F;BR;AL;Casal;35.42;Bronze
44565;69;M;BR;RN;Casal;36.14;Bronze
44566;25;M;BR;MT;Casal;6.9;Prata
44567;26;M;BR;MT;Amigos;7.47;Bronze
44568;65;F;BR;AC;Familia;12.8;Ouro
44569;72;M;AR;PE;Casal;17.14;Bronze
44570;59;M;BR;RS;Amigos;52.0;Bronze
44571;33;F;BR;AP;Familia;19.2;Bronze
44572;58;F;BR;PA;Familia;12.06;Bronze
44573;30;M;BR;CE;Casal;37.66;Bronze
44574;44;F;AR;RJ;Sozinho;22.07;Bronze
44575;29;M;BR;RJ;Casal;10.33;Prata
44576;66;F;BR;SC;Familia;20.24;Bronze
44577;75;M;BR;DF;Sozinho;42.99;Prata
44578;21;F;CL;PA;Sozinho;13.08;Prata
44579;65;F;US;MT;Casal;27.41;Bronze
44580;55;F;CO;DF;Casal;31.81;Prata
44581;76;M;PT;AC;Casal;23.33;Prata
44582;47;M;US;RN;Familia;21.14;Bronze
44583;52;F;BR;DF;Casal;27.67;Prata
44584;63;F;BR;SP;Casal;15.09;Bronze
44585;28;M;BR;CE;Sozinho;28.47;Prata
44586;69;M;BR;AL;Sozinho;17.23;Bronze
44587;63;F;BR;RJ;Amigos;17.26;Bronze
44588;75;F;US;RS;Casal;33.03;Bronze
44589;58;F;BR;PE;Familia;18.12;Bronze
44590;63;M;CO;MG;Casal;9.51;Prata
44591;55;F;BR;RJ;Amigos;26.11;Prata
44592;67;F;BR;DF;Casal;35.14;Ouro
44593;40;F;BR;GO;Casal;24.15;Bronze
44594;45;F;PT;MS;Casal;9.06;Prata
44595;67;F;AR;PB;Casal;17.73;Prata
44596;41;M;BR;SE;Sozinho;16.15;Prata
44597;78;F;BR;PE;Familia;15.08;Prata
44598;75;M;BR;RS;Sozinho;9.96;Bronze
44599;41;M;BR;PA;Familia;27.61;Prata
44600;47;F;PT;AM;Sozinho;30.96;Bronze
44601;58;F;US;MG;Casal;29.42;Prata
44602;48;F;BR;PI;Amigos;11.93;Bronze
44603;50;F;BR;MT;Familia;56.65;Ouro
44604;47;F;BR;ES;Amigos;29.46;Bronze
44605;24;F;BR;SE;Sozinho;8.29;Prata
